country_name,country_code,indicator_status,year,financial_normalized_final,financial_rank
"Latin America & Caribbean",LCN,"GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable",2023,0.34157284,101
"Caribbean small states",CSS,"Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy",2023,0.33999656,102
Greece,GRC,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable",2023,0.33947585,103
Mozambique,MOZ,"Private Credit: Weak | Private Credit: Weak | Interest Rate: High Cost | Inflation: Price Stable | GDP: Growing Economy",2023,0.33923163,104
Estonia,EST,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable",2023,0.33789198,105
Croatia,HRV,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable",2023,0.33759585,106
"Bahamas, The",BHS,"Interest Rate: Normal Cost | Inflation: Price Stable | GDP: Growing Economy",2023,0.33739433,107
"Latin America & Caribbean (excluding high income)",LAC,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable",2023,0.33689467,108
Ukraine,UKR,"Inflation: Price Stable | Interest Rate: High Cost | GDP: Growing Economy",2023,0.33449332,109
Belarus,BLR,"GDP: Growing Economy | Inflation: Price Stable | Interest Rate: High Cost",2023,0.33437583,110
Angola,AGO,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable",2023,0.33365933,111
"Cabo Verde",CPV,"Interest Rate: High Cost | Inflation: Price Stable | GDP: Growing Economy",2023,0.33358399,112
"Sierra Leone",SLE,"GDP: Growing Economy | Interest Rate: Normal Cost | Inflation: Price Stable",2023,0.33268361,113
Namibia,NAM,"Inflation: Price Stable | Interest Rate: High Cost | GDP: Growing Economy",2023,0.33203187,114
"Europe & Central Asia (excluding high income)",ECA,"Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy",2023,0.33170526,115
"West Bank and Gaza",PSE,"Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Weak Economy",2023,0.33128013,116
Seychelles,SYC,"Inflation: Price Stable | Interest Rate: High Cost | GDP: Growing Economy",2023,0.32824382,117
Switzerland,CHE,"Inflation: Price Stable | Interest Rate: High Cost | GDP: Growing Economy",2023,0.32727589,118
Turkiye,TUR,"GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable",2023,0.32645661,119
"South Africa",ZAF,"GDP: Growing Economy | Interest Rate: High Cost | Inflation: Price Stable",2023,0.32069252,120
Slovenia,SVN,"Inflation: Price Stable | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak",2023,0.32037213,121
"Solomon Islands",SLB,"Inflation: Price Stable | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak",2023,0.31983627,122
Senegal,SEN,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable",2023,0.31841324,123
Malawi,MWI,"Inflation: Price Stable | Interest Rate: High Cost | GDP: Growing Economy",2023,0.31817924,124
"Burkina Faso",BFA,"Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy",2023,0.31813494,125
"Central Europe and the Baltics",CEB,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable",2023,0.31750859,126
Serbia,SRB,"GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable",2023,0.31701360,127
Togo,TGO,"GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable",2023,0.31543261,128
Djibouti,DJI,"Inflation: Price Stable | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak",2023,0.31245104,129
Lithuania,LTU,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable",2023,0.31227005,130
Poland,POL,"GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable",2023,0.31159092,131
"Cote d'Ivoire",CIV,"GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable",2023,0.31098060,132
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable",2023,0.31073041,133
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable",2023,0.30981333,134
Kazakhstan,KAZ,"GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable",2023,0.30939649,135
Mali,MLI,"Inflation: Price Stable | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak",2023,0.30936903,136
Kuwait,KWT,"Inflation: Price Stable | Interest Rate: High Cost | GDP: Growing Economy",2023,0.30677635,137
Libya,LBY,"GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable",2023,0.30644354,138
Benin,BEN,"Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy",2023,0.30639379,139
Latvia,LVA,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable",2023,0.30117063,140
Tanzania,TZA,"Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy",2023,0.29990259,141
Azerbaijan,AZE,"Inflation: Price Stable | Interest Rate: High Cost | GDP: Growing Economy",2023,0.29805073,142
Uganda,UGA,"GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable",2023,0.29770999,143
Guinea-Bissau,GNB,"GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable",2023,0.29461228,144
Ireland,IRL,"Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak",2023,0.29377726,145
India,IND,"Inflation: Price Stable | GDP: Growing Economy",2023,0.29021087,146
Bhutan,BTN,"Interest Rate: High Cost | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak",2023,0.28846201,147
"South Asia",SAS,"GDP: Growing Economy | Inflation: Price Stable",2023,0.28835901,148
"South Asia (IDA & IBRD)",TSA,"Inflation: Price Stable | GDP: Growing Economy",2023,0.28835901,148
Panama,PAN,"Inflation: Price Stable | GDP: Growing Economy",2023,0.28712953,150
Mauritania,MRT,"Inflation: Price Stable | GDP: Growing Economy",2023,0.28497394,151
Niger,NER,"GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable",2023,0.28457326,152
Mongolia,MNG,"Inflation: Price Stable | GDP: Growing Economy",2023,0.28432003,153
Iraq,IRQ,"Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy",2023,0.28375883,154
"Lower middle income",LMC,"GDP: Growing Economy | Inflation: Price Stable",2023,0.28226391,155
"Viet Nam",VNM,"GDP: Growing Economy | Inflation: Price Stable",2023,0.28159959,156
Kenya,KEN,"Inflation: Price Stable | GDP: Growing Economy",2023,0.28141291,157
Guinea,GIN,"Inflation: Price Stable | GDP: Growing Economy",2023,0.28094689,158
"United Arab Emirates",ARE,"Inflation: Price Stable | GDP: Growing Economy",2023,0.28043812,159
Bahrain,BHR,"GDP: Growing Economy | Inflation: Price Stable",2023,0.28006320,160
"Early-demographic dividend",EAR,"Inflation: Price Stable | GDP: Growing Economy",2023,0.27950312,161
Zambia,ZMB,"Inflation: Price Stable | GDP: Growing Economy",2023,0.27937603,162
"Papua New Guinea",PNG,"GDP: Growing Economy | Inflation: Price Stable",2023,0.27904864,163
"Gambia, The",GMB,"Inflation: Price Stable | GDP: Growing Economy",2023,0.27831953,164
"Russian Federation",RUS,"Inflation: Price Stable | GDP: Growing Economy",2023,0.27830808,165
Liberia,LBR,"Inflation: Price Stable | GDP: Growing Economy",2023,0.27808223,166
"Africa Western and Central",AFW,"Inflation: Price Stable | GDP: Growing Economy",2023,0.27758522,167
Morocco,MAR,"GDP: Growing Economy | Inflation: Price Stable",2023,0.27725256,168
"Europe & Central Asia (IDA & IBRD countries)",TEC,"Inflation: Price Stable | GDP: Growing Economy",2023,0.27639543,169
"Heavily indebted poor countries (HIPC)",HPC,"Inflation: Price Stable | GDP: Growing Economy",2023,0.27639234,170
Chad,TCD,"GDP: Growing Economy | Inflation: Price Stable",2023,0.27617646,171
Cameroon,CMR,"Inflation: Price Stable | GDP: Growing Economy",2023,0.27604233,172
"IDA only",IDX,"Inflation: Price Stable | GDP: Growing Economy",2023,0.27593359,173
"IDA blend",IDB,"Inflation: Price Stable | GDP: Growing Economy",2023,0.27591791,174
"IDA total",IDA,"GDP: Growing Economy | Inflation: Price Stable",2023,0.27545554,175
"Least developed countries: UN classification",LDC,"GDP: Growing Economy | Inflation: Price Stable",2023,0.27539781,176
Gabon,GAB,"GDP: Growing Economy | Inflation: Price Stable",2023,0.27537149,177
Comoros,COM,"GDP: Growing Economy | Inflation: Price Stable",2023,0.27485430,178
"Sub-Saharan Africa",SSF,"Inflation: Price Stable | GDP: Growing Economy",2023,0.27484524,179
"Sub-Saharan Africa (IDA & IBRD countries)",TSS,"GDP: Growing Economy | Inflation: Price Stable",2023,0.27484524,179
Ethiopia,ETH,"GDP: Growing Economy | Inflation: Price Stable",2023,0.27480286,181
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Inflation: Price Stable | GDP: Growing Economy",2023,0.27472576,182
"Sub-Saharan Africa (excluding high income)",SSA,"Inflation: Price Stable | GDP: Growing Economy",2023,0.27433642,183
"Pre-demographic dividend",PRE,"Inflation: Price Stable | GDP: Growing Economy",2023,0.27406783,184
Oman,OMN,"Inflation: Price Stable | GDP: Growing Economy",2023,0.27401398,185
"Congo, Rep.",COG,"Inflation: Price Stable | GDP: Growing Economy",2023,0.27388950,186
Israel,ISR,"Inflation: Price Stable | GDP: Growing Economy",2023,0.27373124,187
Kiribati,KIR,"GDP: Growing Economy | Inflation: Price Stable",2023,0.27369685,188
Singapore,SGP,"GDP: Growing Economy | Inflation: Price Stable",2023,0.27347869,189
"Fragile and conflict affected situations",FCS,"Inflation: Price Stable | GDP: Growing Economy",2023,0.27337015,190
"Arab World",ARB,"Inflation: Price Stable | GDP: Growing Economy",2023,0.27335661,191
Canada,CAN,"GDP: Growing Economy | Inflation: Price Stable",2023,0.27317121,192
"Africa Eastern and Southern",AFE,"Inflation: Price Stable | GDP: Growing Economy",2023,0.27275044,193
"New Zealand",NZL,"Inflation: Price Stable | GDP: Growing Economy",2023,0.27214004,194
"Central African Republic",CAF,"Inflation: Price Stable | GDP: Growing Economy",2023,0.27159566,195
"Saudi Arabia",SAU,"Inflation: Price Stable | GDP: Growing Economy",2023,0.27147414,196
Pakistan,PAK,"GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable",2023,0.27076358,197
"St. Kitts and Nevis",KNA,"GDP: Growing Economy | Interest Rate: High Cost | Private Credit: Weak | Private Credit: Weak",2023,0.27027673,198
Nigeria,NGA,"Inflation: Price Stable | GDP: Growing Economy",2023,0.26938889,199
Burundi,BDI,"Inflation: Price Stable | GDP: Growing Economy",2023,0.26833208,200
"Low income",LIC,"Inflation: Price Stable | GDP: Growing Economy",2023,0.26791182,201
"Lao PDR",LAO,"Inflation: Price Stable | GDP: Growing Economy",2023,0.26784818,202
Peru,PER,"Inflation: Price Stable | GDP: Growing Economy",2023,0.26772091,203
Germany,DEU,"GDP: Growing Economy | Inflation: Price Stable",2023,0.26682888,204
"Iran, Islamic Rep.",IRN,"GDP: Growing Economy | Inflation: Price Stable",2023,0.26639797,205
"South Sudan",SSD,"Interest Rate: Low Cost | Inflation: Price Stable",2023,0.26509602,206
Timor-Leste,TLS,"Private Credit: Weak | Private Credit: Weak | GDP: Weak Economy | Interest Rate: High Cost | Inflation: Price Stable",2023,0.26504485,207
"Sao Tome and Principe",STP,"GDP: Growing Economy | Inflation: Price Stable",2023,0.26384287,208
Ghana,GHA,"Inflation: Price Stable | GDP: Growing Economy",2023,0.26380670,209
"Sri Lanka",LKA,"GDP: Growing Economy | Inflation: Price Stable",2023,0.25940292,210
"Equatorial Guinea",GNQ,"Inflation: Price Stable | GDP: Weak Economy",2023,0.25825014,211
Vanuatu,VUT,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Interest Rate: High Cost",2023,0.25701839,212
Haiti,HTI,"Inflation: Price Stable | GDP: Growing Economy",2023,0.25545667,213
Tonga,TON,"Inflation: Price Stable | Interest Rate: High Cost | Private Credit: Weak | Private Credit: Weak",2023,0.24587782,214
"Euro area",EMU,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy",2023,0.23470570,215
"Kyrgyz Republic",KGZ,"Interest Rate: High Cost | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak",2023,0.22865798,216
Suriname,SUR,"GDP: Growing Economy | Interest Rate: Normal Cost | Private Credit: Weak | Private Credit: Weak",2023,0.22486827,217
Eswatini,SWZ,"Private Credit: Weak | Private Credit: Weak | Interest Rate: High Cost | GDP: Growing Economy",2023,0.21178307,218
Argentina,ARG,"Interest Rate: Normal Cost | GDP: Growing Economy",2023,0.19976517,219
"Turks and Caicos Islands",TCA,"GDP: Growing Economy",2023,0.15757459,220
Madagascar,MDG,"GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak",2023,0.15506007,221
Afghanistan,AFG,"Inflation: Price Stable",2023,0.14707112,222
"Congo, Dem. Rep.",COD,"GDP: Growing Economy",2023,0.14554776,223
Tajikistan,TJK,"GDP: Growing Economy",2023,0.14501580,224
Aruba,ABW,"GDP: Growing Economy",2023,0.14365122,225
"San Marino",SMR,"Inflation: Price Stable",2023,0.14302957,226
Palau,PLW,"Inflation: Price Stable",2023,0.14039511,227
Turkmenistan,TKM,"GDP: Growing Economy",2023,0.14039010,228
Monaco,MCO,"GDP: Growing Economy",2023,0.13840105,229
Zimbabwe,ZWE,"GDP: Growing Economy",2023,0.13819289,230
Bermuda,BMU,"GDP: Growing Economy",2023,0.13719837,231
Curacao,CUW,"GDP: Growing Economy",2023,0.13553311,232
"Somalia, Fed. Rep.",SOM,"GDP: Growing Economy",2023,0.13548686,233
"Venezuela, RB",VEN,"GDP: Growing Economy",2023,0.13507054,234
"Sint Maarten (Dutch part)",SXM,"GDP: Growing Economy",2023,0.13460797,235
"Faroe Islands",FRO,"GDP: Growing Economy",2023,0.13312775,236
Barbados,BRB,"GDP: Growing Economy",2023,0.13254953,237
"French Polynesia",PYF,"GDP: Growing Economy",2023,0.13222573,238
Andorra,AND,"GDP: Growing Economy",2023,0.13178629,239
Myanmar,MMR,"GDP: Growing Economy",2023,0.12803947,240
"Puerto Rico (US)",PRI,"GDP: Growing Economy",2023,0.12750752,241
Nauru,NRU,"GDP: Growing Economy",2023,0.12743813,242
"Micronesia, Fed. Sts.",FSM,"GDP: Growing Economy",2023,0.12685992,243
Cuba,CUB,"GDP: Growing Economy",2023,0.12135533,244
"Marshall Islands",MHL,"GDP: Weak Economy",2023,0.11423175,245
Lebanon,LBN,"Inflation: Manageable",2023,0.06066531,246
Sudan,SDN,"GDP: Weak Economy",2023,0.05775191,247
"Hong Kong SAR, China",HKG,"Private Credit: Healthy | Private Credit: Healthy | GDP: Growing Economy | Inflation: Price Stable | Interest Rate: High Cost",2024,0.65248247,1
China,CHN,"Private Credit: Average | Private Credit: Average | GDP: Growing Economy | Inflation: Price Stable | Interest Rate: High Cost",2024,0.60302147,2
"United States",USA,"Inflation: Price Stable | GDP: Growing Economy",2024,0.55468962,3
"North America",NAC,"Inflation: Price Stable | GDP: Growing Economy",2024,0.55458853,4
"Korea, Rep.",KOR,"GDP: Growing Economy | Private Credit: Average | Private Credit: Average | Inflation: Price Stable | Interest Rate: High Cost",2024,0.55301869,5
Japan,JPN,"Private Credit: Average | Private Credit: Average | Inflation: Price Stable | GDP: Growing Economy",2024,0.54280429,6
Thailand,THA,"Private Credit: Average | Private Credit: Average | GDP: Growing Economy | Interest Rate: High Cost | Inflation: Price Stable",2024,0.53414621,7
"East Asia & Pacific (IDA & IBRD countries)",TEA,"Inflation: Price Stable | GDP: Growing Economy | Private Credit: Average | Private Credit: Average",2024,0.52780023,8
"East Asia & Pacific (excluding high income)",EAP,"Inflation: Price Stable | Private Credit: Average | Private Credit: Average | GDP: Growing Economy",2024,0.52776581,9
"East Asia & Pacific",EAS,"Inflation: Price Stable | GDP: Growing Economy | Private Credit: Average | Private Credit: Average",2024,0.52381965,10
Norway,NOR,"GDP: Growing Economy | Private Credit: Average | Private Credit: Average | Inflation: Price Stable | Interest Rate: High Cost",2024,0.50176052,11
"Post-demographic dividend",PST,"Inflation: Price Stable | GDP: Growing Economy | Private Credit: Average | Private Credit: Average",2024,0.49854732,12
"Late-demographic dividend",LTE,"Inflation: Price Stable | Private Credit: Average | Private Credit: Average | GDP: Growing Economy",2024,0.49737070,13
Fiji,FJI,"GDP: Growing Economy | Inflation: Price Stable",2024,0.49479350,14
Malaysia,MYS,"Interest Rate: High Cost | Inflation: Price Stable | GDP: Growing Economy",2024,0.49354476,15
"High income",HIC,"Inflation: Price Stable | Private Credit: Average | Private Credit: Average | GDP: Growing Economy",2024,0.48980454,16
Qatar,QAT,"GDP: Growing Economy | Inflation: Price Stable | Interest Rate: High Cost | Private Credit: Average | Private Credit: Average",2024,0.48807833,17
